key;structure;modulation;num_sections;response_size_bytes;response_json;computation_time_ms
Random;ABC;Random;3;381;{""key"":""Eb"",""structure"":""ABC"",""sections"":[{""chords"":""Fm7,Bb7|Gm7,Cm7|Gm7,C7|Fm7,Bb7|Eb6,Bb7|Bbm7,Eb7|Abmaj7,Gm7|C7b9"",""label"":""A"",""key"":""Eb""},{""chords"":""D6,Bm7|G#m7b5,Gm7,C#7#9,B6|C6,Am7,Dmaj7,Dmaj7|Bb07,Am7|D6,D6,A7sus,A7#5|Dmaj7,Dmaj7,A7sus|A7sus,A7sus,A7sus,A7sus|F,F,F,E"",""label"":""B"",""key"":""D""},{""chords"":""Gm|Gm,Gm|Gm7|Gm7|Gm7|Am7b5|D7b9|Am7b5,D7b9"",""label"":""C"",""key"":""Gmin""}]};907
Random;ABC;Random;3;342;{""key"":""Eb"",""structure"":""ABC"",""sections"":[{""chords"":""Eb6|Abmaj7|Bb7b9|Abmaj7|Abmaj7|Abmaj7|Db7|Db7|Ebmaj7|Ebmaj7|F7|Bb7|Ab6|A07|Eb6|Fm7"",""label"":""A"",""key"":""Eb""},{""chords"":""Bm9|Bbmaj7#11|Bbmaj7#11|Bbmaj7#11|A13sus,A13sus|G69,G69|G69|G69"",""label"":""B"",""key"":""Bmin""},{""chords"":""Fm7|Bb7|B07|Ebmaj7|Cm7|Cm7|Fm7|Bb7,Ebmaj7"",""label"":""C"",""key"":""Eb""}]};985
Random;ABC;Random;3;347;{""key"":""Dmin"",""structure"":""ABC"",""sections"":[{""chords"":""Dm7,A7#9|Dm7,Dm6|Bm7b5,E7|A7#5,D9|G13,C9|F13,Bbmaj7|Abmaj7,Bb7sus|Ebmaj7"",""label"":""A"",""key"":""Dmin""},{""chords"":""Gm7|C9|Am7b5|D7b9|Ab7#11|Gm7|Gm7|Am7b5"",""label"":""B"",""key"":""Gmin""},{""chords"":""Am7,Dm7|E7b13,Am|Bm7b5|E7|F#m7b5|F#m7b5|Fmaj7|Am|Dm11,Am9,Abmaj7,Gm|Fm7|Db7"",""label"":""C"",""key"":""Amin""}]};1050
Random;ABC;Random;3;366;{""key"":""Eb"",""structure"":""ABC"",""sections"":[{""chords"":""Ebmaj7,Ab7,Eb7,Abmaj7|Cm7,F7|Fm7,Bb7,Ebmaj7,Bbm7|Eb7,A7#11|Abm7,Db7|Ebmaj7,Bb7|Bbm7,Eb7"",""label"":""A"",""key"":""Eb""},{""chords"":""Gm7,C7|Fmaj7,Fmaj7|E13b9|D,E|Cmaj7#5|F9sus|Fmaj7#11|Cmaj7|Cm7|Am7b5|D7b9#5|Gm7,Fm7"",""label"":""B"",""key"":""Gmin""},{""chords"":""Gm|Gm|Gm7|Gm7|F7|Bbmaj7|Eb7#11|D7b9,Gm7"",""label"":""C"",""key"":""Gmin""}]};1000
Random;ABC;Random;3;35;{""error"":""Request failed with status code 500""};810
Random;ABC;Random;3;309;{""key"":""F"",""structure"":""ABC"",""sections"":[{""chords"":""F6|Gm7|C7|Gm7|C7|F6|F6|Am7,D7b9|G7|C7|F6|Gm7|C7,Gm7|C7,Fmaj7|Em7b5,A7b9|Dm7,Gm7"",""label"":""A"",""key"":""F""},{""chords"":""Bbmaj7|G7|Cm7|F7|Bbmaj7|D7|D7|D7"",""label"":""B"",""key"":""Bb""},{""chords"":""Gm7|Gm7|Gm7|Gm7,Gm7|Bbm7|Eb7|D7|Am7b5,D7#5#9"",""label"":""C"",""key"":""Gmin""}]};968
Random;ABC;Random;3;313;{""key"":""Emin"",""structure"":""ABC"",""sections"":[{""chords"":""Em|C7#11,C7#11|B7#9|B7#9|B7#9,Em|C7#11,B7#9|B7#9|Cm7,Cm7"",""label"":""A"",""key"":""Emin""},{""chords"":""C#m7,F#7|Bmaj7,Em7|A7,Dmaj7|C#m7,Bmaj7|Em7|Fmaj7,Fmaj7|Bm7,E7"",""label"":""B"",""key"":""B""},{""chords"":""Ebmaj7|Dm7|G7|Cm7|Bbm7|Eb7|Abmaj7|Gm7b5"",""label"":""C"",""key"":""Eb""}]};984
Random;ABC;Random;3;287;{""key"":""Eb"",""structure"":""ABC"",""sections"":[{""chords"":""Ebmaj7|Abmaj7|Abmaj7|Gm7b5|C7b9|Fm7|Bb7|Ebmaj7|Ab7|Ab7|Ebmaj7|Eb7"",""label"":""A"",""key"":""Eb""},{""chords"":""Cm6|Cm6|Cm6|Cm|Cm7|Cm7|Cm7,Cm7|Db7#11,Cm7"",""label"":""B"",""key"":""Cmin""},{""chords"":""Bb|Bb|D7|Gm|D7|Ab7|Gb7|F7"",""label"":""C"",""key"":""Bb""}]};1037
Random;ABC;Random;3;438;{""key"":""Ab"",""structure"":""ABC"",""sections"":[{""chords"":""Dm7|G7|C7|F7|Bb7|Eb7|Abmaj7,Amaj7,Gmaj7,Cm7|B07,Ab6|Eb7|Ab7|Db6,Db6,Gb7,F7|Bbm7,Bbm7"",""label"":""A"",""key"":""Ab""},{""chords"":""Am,Am,Am,Am|A7#5,Dm7|Am7,Bbmaj7|Bbm7|Gm7b5,C7b9|Fm7,Db7|Gbmaj7,Gm7|C7,Fmaj7,F7#11"",""label"":""B"",""key"":""Amin""},{""chords"":""Fm7b5|Bb7b9|Ebm7b5,Ab13|Dbmaj7,Bm7|E7,Eb7|E7,Bbm7|Ebm7,Ab7|A7,Ab7|Dbmaj7,Dbmaj7|Cm7b5,F7b9|Bbm7,Ebm7|Ab7,G7,Cmaj7,F#7"",""label"":""C"",""key"":""Db""}]};1008
Random;ABC;Random;3;295;{""key"":""Bb"",""structure"":""ABC"",""sections"":[{""chords"":""Bbmaj7,Db07|Cm7,F7|Bb6,Bb7|Eb7"",""label"":""A"",""key"":""Bb""},{""chords"":""Ebmaj7|Bb7,Eb6|Cm7|F7|F7|Bbmaj7|Bb7|Bb7"",""label"":""B"",""key"":""Eb""},{""chords"":""Gm7|Gm7|Gm7|F|Gm7|Gm7|Bbmaj7|Am7b5|D7b9|Gm|Db9|Cm7|Cm7|C#07|Gm|Gm,A7#9"",""label"":""C"",""key"":""Gmin""}]};824
Random;ABC;Random;3;373;{""key"":""Eb"",""structure"":""ABC"",""sections"":[{""chords"":""Ebmaj7,Abm7|Db7,Gm7|C7,F7|Bb7,Eb6|Fm7,Bb7|Eb6,Eb6|Fm7,Bb7|Ebmaj7,Abmaj7"",""label"":""A"",""key"":""Eb""},{""chords"":""Abmaj7|Gm7b5|C7b9|Fm|Dm7b5|G7b9|Gm7b5|C7b9|Abmaj7|Bb7|Bbm7|F7b9|Bbm7|Eb7|Db7,Gm7b5|Bbm7,Eb7#5"",""label"":""B"",""key"":""Ab""},{""chords"":""F7#11|Fm9|G7b13,Cm69|Fm69|Fm69|Dm7b5,G7|Cm,Cm|Cm,G7b9"",""label"":""C"",""key"":""Cmin""}]};841
Random;ABC;Random;3;356;{""key"":""Fmin"",""structure"":""ABC"",""sections"":[{""chords"":""Fm9,C7b9|F7b9,Bbm7|Fm6,D7#9|Ebm7|Ab7,Db7|Cm7,F7|Bbm7,Eb7|Ab,Eb7|Cm7b5,F7b9|Bbm7,Eb7b9|Ab6,Ab6|Ab6,Ab6|Gm7b5,C7b9|Fm6,Ebm6|Dbmaj7,Bb7b13|Ebm7,Dbmaj7"",""label"":""A"",""key"":""Fmin""},{""chords"":""Gmaj7"",""label"":""B"",""key"":""G""},{""chords"":""Fm7|Fm7,Fm|Db7|Gbmaj7|Bmaj7|Gm7b5,C7|Gbm7|Bbm"",""label"":""C"",""key"":""Fmin""}]};826
Random;ABC;Random;3;351;{""key"":""F"",""structure"":""ABC"",""sections"":[{""chords"":""Bbmaj7,Eb7|D7,Gm7|C7,Gm7|C7|Fmaj7,F#07|Gm7,Am7|Dm7,Dm7|Gm7|C7|F6|D7b13|G7|Gm7,Em7b5|A7b9,Dm7|Gm7|C7"",""label"":""A"",""key"":""F""},{""chords"":""C6|Gm7,C7|Fmaj7|Fm6|Cmaj7|F7,G#m7b5|C#7b9,F#m7b5|B7b9,Em7"",""label"":""B"",""key"":""C""},{""chords"":""Fmaj7|F6,Gm7|C7|Fmaj7,Dm7|G7|Fmaj7|Em7b5|A7b9"",""label"":""C"",""key"":""F""}]};795
Random;ABC;Random;3;256;{""key"":""Bb"",""structure"":""ABC"",""sections"":[{""chords"":""Bbmaj7|F7|Bbmaj7|D7|G7|B07"",""label"":""A"",""key"":""Bb""},{""chords"":""Abmaj7|Bbm7|Eb7b9|Abmaj7|D7|Db7|Cm7,F7b9|Bbm7,E7#11"",""label"":""B"",""key"":""Ab""},{""chords"":""Ebmaj7|Eb7|Eb7,Eb7|Abmaj7"",""label"":""C"",""key"":""Eb""}]};812
Random;ABC;Random;3;346;{""key"":""Dmin"",""structure"":""ABC"",""sections"":[{""chords"":""Gm9|C7|F7|B7#5#9|Bb7#11|Bb7#11|Bb7#11|A7#5#9"",""label"":""A"",""key"":""Dmin""},{""chords"":""Fm7,Bb7|A7,Dm|Dmb6|Dm6|Em7b5,A7b9|Dm6,Em7b5,A7b9,Dm|Bb7,B07|F7#9,E7,Eb7,Dm7"",""label"":""B"",""key"":""Dmin""},{""chords"":""Cmaj7|Cmaj7|Cmaj7|Bm7b5|E7b9|Am7|D7|Dm7|Bm7b5|E7b9|Am7|D7|Abm7|Db7b9"",""label"":""C"",""key"":""C""}]};820
Random;ABC;Random;3;333;{""key"":""Bb"",""structure"":""ABC"",""sections"":[{""chords"":""Bbmaj7|Bb7|Ebmaj7,Ab7|Dbmaj7,Gbmaj7|Dmaj7|Dm7|G7,Cm7|Ebm7,Dm7"",""label"":""A"",""key"":""Bb""},{""chords"":""Gm7b5|Cmaj7#11,Ab7alt|Dbmaj7|Abm7,Db7#9|Dbmaj7,Bbm7|Ebm7,Bb7|A7,Ebm7b5|Ab7b9,Dbmaj7"",""label"":""B"",""key"":""Db""},{""chords"":""F6|Bb7|Dm7b5|Dm7|G7|Ab7,C6|F7|Bbmaj7"",""label"":""C"",""key"":""C""}]};801
Random;ABC;Random;3;336;{""key"":""D"",""structure"":""ABC"",""sections"":[{""chords"":""F7#11|Bb7#9|Eb7#9#11|Bbm7|Abmaj7|Gm7|D7#9|G69|F69|D69|C69|D69|C69|Bm7|Bm7|Bb7|A7|A7"",""label"":""A"",""key"":""D""},{""chords"":""E|G#m7|Amaj7|Emaj9|Bmaj7|F#maj9|F#m9|Amaj7,E69"",""label"":""B"",""key"":""C#min""},{""chords"":""G/D|null||null||null||null||null||null||null||null"",""label"":""C"",""key"":""Bmin""}]};879
Random;ABC;Random;3;353;{""key"":""F"",""structure"":""ABC"",""sections"":[{""chords"":""B07,F6|F6,Cm7,F7|Bb6,Gm7|C7,F6,D7,Gm7|C7,Fmaj7|Cm7,F7|Bbmaj7,Db7,Gb7|Fmaj7,F7,Bbmaj7"",""label"":""A"",""key"":""F""},{""chords"":""Em7,Em7|F#m7,Emaj7|Em7,Em7|C7,B7|B7,B7|Em7,Cmaj7|Gmaj7,Cmaj7|Am7,B7,Em7,Em7"",""label"":""B"",""key"":""Emin""},{""chords"":""Bb6,Dm7|G7|Cm7|Cm7|F7,Bbmaj7|Db07|Cm7|F7"",""label"":""C"",""key"":""Bb""}]};825
Random;ABC;Random;3;355;{""key"":""Eb"",""structure"":""ABC"",""sections"":[{""chords"":""Eb6|Eb6,C7|Gm7|Fm7,Bb7#5|Ebmaj7|Fm7|Bb7|Eb6|Fm7|D7alt|G7b9|Cm7|F7|Fm7|Ebmaj7|Eb7"",""label"":""A"",""key"":""Eb""},{""chords"":""F#m,G#m7b5|C#7,F#m|D9#11,G#7|C#7,Bm7|Eb13,G#7#5#9|C#7#5,F#m|D9#11,G#7|C#7#5,F#m"",""label"":""B"",""key"":""F#min""},{""chords"":""Amb6|Am|Bm7b5|E7|Am7|A7b9|Dm7|Am7,Dm7"",""label"":""C"",""key"":""Amin""}]};919
Random;ABC;Random;3;353;{""key"":""Bb"",""structure"":""ABC"",""sections"":[{""chords"":""Bb6,Gb07|Fm7,Bb7|Cm7,C#07|Dm7,G7|Cm7,Cm7,F7,Bbmaj7|F7,Bb6|F7,Bb6"",""label"":""A"",""key"":""Bb""},{""chords"":""C7sus,C7sus|C7sus,C7sus|C7sus,C7sus|C7sus,C7sus|C7sus,C7sus|C7,F7|Bb7,Ebmaj7|Cm7,Eb7"",""label"":""B"",""key"":""Eb""},{""chords"":""Fmaj7,Ab07|Gm7|C7|Am7b5|D7b9,Gm7|C7|C7,F7|Bbmaj7,Eb7"",""label"":""C"",""key"":""F""}]};909
Random;ABC;Random;3;362;{""key"":""Bb"",""structure"":""ABC"",""sections"":[{""chords"":""Bbmaj7|C#07|Bbmaj7|G7|Cm7|C#m7,F#7|Cm7|Dm7,Dbm7"",""label"":""A"",""key"":""Bb""},{""chords"":""Fm7|Cm|Bm|Bbm7|Eb7b9|Ab6|Bb7|Eb7|Ab6|G7|G7|C7|Fm|Fm|Fm|C7b5#9|Fm|Fm7|C7#9|Fm6|Gm7b5|C7|Fm|Fm7"",""label"":""B"",""key"":""Fmin""},{""chords"":""Cm7|Cm7,F7|Bbm7,Eb7|Abmaj7,Am7,Am7,F#m7b5|B7b9|Em7|A7,Ab7|G7,Gb7"",""label"":""C"",""key"":""Cmin""}]};1033
Random;ABC;Random;3;337;{""key"":""Bb"",""structure"":""ABC"",""sections"":[{""chords"":""Bb7|Eb7|Gb7|F7|Fm7|Bb7|Ebmaj7|Ebmaj7|Ebm6|Ab7|G7sus|G7|B07|Bbmaj7|Bbmaj7|Gm7"",""label"":""A"",""key"":""Bb""},{""chords"":""Gm6|Dm6|Em7b5|Dm|Bm7b5|E7b9|Em7b5|A7b9"",""label"":""B"",""key"":""Dmin""},{""chords"":""C6,C7|Fmaj7,Fm7|Bb7|Emaj9#11|Emaj9#11|Emaj9#11,Emaj9#11|Eb7b9|Abmaj7"",""label"":""C"",""key"":""C""}]};984
Random;ABC;Random;3;306;{""key"":""G"",""structure"":""ABC"",""sections"":[{""chords"":""G6|Em7|Am7|Bb07|Am7|F7|B7|Bb7"",""label"":""A"",""key"":""G""},{""chords"":""Amb6|Am|E7b9|Am7|Am7|Bm7,Am|Dm11|Em11|Am11|Am11|Am11|G7sus|Cmaj7|Gm7|C7|Fm7,Bb7"",""label"":""B"",""key"":""Amin""},{""chords"":""Dm7|G7,Em7|A7,Dm7|A7,D7|D7|D7,G7|Dm7|G7,Cmaj7"",""label"":""C"",""key"":""C""}]};972
Random;ABC;Random;3;346;{""key"":""Eb"",""structure"":""ABC"",""sections"":[{""chords"":""Eb6,Eb6|Fm7,Bb7|Eb6,Fm7|Bb7,Gm7|C7,Fm7|Am7,D7"",""label"":""A"",""key"":""Eb""},{""chords"":""Am7b5,D7b9|Gm,Gmb6|B7b5,E7|Am7b5,Eb7|D7b9,Gm6|Gm6,F7|Bbmaj7,Bbmaj7|D7,Ebm7"",""label"":""B"",""key"":""Gmin""},{""chords"":""Gm7|F#m7,Bm7|Bb7,Eb7|Am7b5,D7b9#5|Gm7,C7|Db7,C7|Fmaj7,Fmaj7|A7,D13#11"",""label"":""C"",""key"":""Gmin""}]};813
Random;ABC;Random;3;262;{""key"":""G"",""structure"":""ABC"",""sections"":[{""chords"":""G7|G7|C|C#07|G|G|G|G7"",""label"":""A"",""key"":""G""},{""chords"":""Eb7|Dm7|G7b9|Ebmaj7|Bmaj7|Cm7b5|F7b5|Bbmaj7"",""label"":""B"",""key"":""Bb""},{""chords"":""Em7|Am7|Em7,Em7|A,Em7|F#m7|Amaj7|Amaj7|Amaj7"",""label"":""C"",""key"":""Emin""}]};893
Random;ABC;Random;3;408;{""key"":""Dmin"",""structure"":""ABC"",""sections"":[{""chords"":""Dm7|Bm7b5,E7|A7|Dm,Em7b5|A7b9|Dm,Dm7|Bb|Gm6"",""label"":""A"",""key"":""Dmin""},{""chords"":""Em7,Gm7|F#m7b5,F#m7b5,F#m7b5|B7b13,F#m7b5,B7b13,F#m7b5|B7b9,Em7|Cmaj7#11,Cmaj7#11|Cmaj7#11,Cmaj7#11,Cmaj7#11|Cmaj7#11|Cmaj7#11,Cmaj7#11"",""label"":""B"",""key"":""Emin""},{""chords"":""Am,Ab7sus|Ab13b9,C#m7|Bbm7b5,Eb7|Abmaj7,Bbm7|Eb7|Abmaj7|Cmaj9|F#m7b5"",""label"":""C"",""key"":""Amin""}]};997
Random;ABC;Random;3;350;{""key"":""Cmin"",""structure"":""ABC"",""sections"":[{""chords"":""Cm7|Baug,Dm7b5,G7b9,Cm7|Cm7|Cm7|Cm7|Cm7|Cm7|Cm7"",""label"":""A"",""key"":""Cmin""},{""chords"":""Gm6|F7,Bbmaj7|Gm7|Gm7,Am7b5|D7b9|Gm6,Gm6|Am7b5|D7b9,D7b9"",""label"":""B"",""key"":""Gmin""},{""chords"":""Ebmaj7|Abmaj7|Gm7|C7b9|Fm7|Bb7|Ebmaj7|Gm7|D7b13|Gm7b5|C7|Fm7|Bb7|Eb6|Fm7,Bb7|Dm7b5,G7b9"",""label"":""C"",""key"":""Eb""}]};988
Random;ABC;Random;3;369;{""key"":""Fmin"",""structure"":""ABC"",""sections"":[{""chords"":""Fm7|E7|Ebm7,Ab7|Dbmaj7,Gm7b5|C7b9,C7b9|C7b9,Fm|C7,Ebm6|Dbmaj7,Dm7,G7"",""label"":""A"",""key"":""Fmin""},{""chords"":""Eb7|D7#9|Gm7|C7|Bmaj7|A7|Dmaj7|Bm7|E7|F13|Bb69|Bmaj7|Bbmaj7|B7|Bbmaj7,Cm7b5|F13b9,Bbmaj7"",""label"":""B"",""key"":""Bb""},{""chords"":""Fm7|Bb7|Eb6,E07|Fm7|Bb7|Ebmaj7,C7|Fm7,Bb7|Ebmaj7,Abmaj7"",""label"":""C"",""key"":""Eb""}]};979
Random;ABC;Random;3;281;{""key"":""Eb"",""structure"":""ABC"",""sections"":[{""chords"":""Fm7|Bb7|Eb6|Cm7,Cm7|Fm7|Bb7b9|Eb6|Gm7"",""label"":""A"",""key"":""Eb""},{""chords"":""Fmaj7,Eb7#11|D7b9,Gm7|Eb9|Gm7,C7|A7,D7|Bbm6,F6|Bm7b5|Bb7"",""label"":""B"",""key"":""F""},{""chords"":""Gm7|C7|Bb7|Fmaj7|Dm7|G7|G7|Gm7|C7|F6"",""label"":""C"",""key"":""F""}]};1013
Random;ABC;Random;3;326;{""key"":""Eb"",""structure"":""ABC"",""sections"":[{""chords"":""Ebmaj7|C7|Fm7|Eb6|Abm6|Ebmaj7|Ebmaj7|A7#11|Db9sus|Eb7|Bbm7|Eb7"",""label"":""A"",""key"":""Eb""},{""chords"":""Fm11|Eb69,Dbmaj9|Eb69|Dbmaj9|Eb69|Dbmaj9,Eb69|Fm11|Emaj7#11,Gbmaj7#11"",""label"":""B"",""key"":""Fmin""},{""chords"":""Abmaj7|Db7|Bbm7|Eb7|Eb7|Abmaj7|Ebm7|Am7"",""label"":""C"",""key"":""Ab""}]};1034
Random;ABC;Random;3;434;{""key"":""C"",""structure"":""ABC"",""sections"":[{""chords"":""C6|Am7|D7|Dm7b5|Gm7b5|C7b9|Fm7|G7b9|Cmaj7|Cmaj7"",""label"":""A"",""key"":""C""},{""chords"":""Em7|C7,B7|B7,Em7|Em7,Em7|Dm7|Dm7|Dm7|Bbmaj7#11,Bbmaj7#11|Bbmaj7#11,Bbmaj7#11|Bbmaj7#11,Gm7,F#m7b5,B7b9|Em7,Cmaj7#11|Cmaj7#11,Cmaj7#11|Cmaj7#11,Cmaj7#11|Am7|C7#11|Em,C7#11"",""label"":""B"",""key"":""Emin""},{""chords"":""Am,E7|Am9,Fm9|Fm7,Bb9sus|C,Bbm7|Eb7,Abm7|Db7,Gbmaj7|Gm7|Am7b5"",""label"":""C"",""key"":""Amin""}]};811
Random;ABC;Random;3;296;{""key"":""F"",""structure"":""ABC"",""sections"":[{""chords"":""Fmaj7,F#maj7|B7,Bbmaj7|Ab07,Gm7|C7,F6|Bb7,Am7|D7,Bbm7|Bmaj7,Cmaj7|Bmaj7,Bmaj7"",""label"":""A"",""key"":""F""},{""chords"":""Amaj7|F#m7|B7|Emaj7|C#7|F#m7|G#m7|Gm7"",""label"":""B"",""key"":""A""},{""chords"":""Bb7|F7|Cm7|F7|Bb6|Abm7|Bbm7|Eb7"",""label"":""C"",""key"":""Bb""}]};817
Random;ABC;Random;3;300;{""key"":""G"",""structure"":""ABC"",""sections"":[{""chords"":""Gmaj7,Gmaj7|Em7,Am7|D7,Gmaj7|Gmaj7|F7|D7sus,D7b9,Bm7b5,E7"",""label"":""A"",""key"":""G""},{""chords"":""Abm|Abm|Abm|Abm|Abm,Abm|Abm,Abm|Abm|Abm"",""label"":""B"",""key"":""G#min""},{""chords"":""Cmaj7|Cm6|Gmaj7,Gmaj7|Em7|A7|Bb07|G,Gmaj7|Gmaj7,F7"",""label"":""C"",""key"":""G""}]};859
Random;ABC;Random;3;290;{""key"":""C"",""structure"":""ABC"",""sections"":[{""chords"":""Ebm7|Dm7|Dm7|Bm7b5,E7b9|Am7|D7"",""label"":""A"",""key"":""C""},{""chords"":""Cm6,Fm6|G7b9,Ab7#11|G7b9,Cm7|Ab7|Dm7b5,G7b13|Cm11,Cm11|Cm11,Fm11|Cm11,Fm11"",""label"":""B"",""key"":""Cmin""},{""chords"":""Gm7|C7|F6|D7|G7|C7|Am7b5|D7b9,Gm7"",""label"":""C"",""key"":""F""}]};906
Random;ABC;Random;3;316;{""key"":""F"",""structure"":""ABC"",""sections"":[{""chords"":""Fmaj7|Gm7|C7|F6|D7,Dm7|Gm7,C7,Fmaj7|Am7,D7|Gm7,C7|F6,Bb7|Bb7,Ab7|Gm7|C7#9"",""label"":""A"",""key"":""F""},{""chords"":""C6|Am7|E7|Am7|Dm7|G7,C|C,G7b9|Cm7,F7#5"",""label"":""B"",""key"":""C""},{""chords"":""Cm7,F7|Bbmaj7,Gm7|Gm7|Gm7|Bb7|Em7b5,Eb7#11|Dm7|Bm7b5"",""label"":""C"",""key"":""Gmin""}]};809
Random;ABC;Random;3;384;{""key"":""Bbmin"",""structure"":""ABC"",""sections"":[{""chords"":""Bbm6|Fm7b5|Bb7|Ab7|Dbmaj7|Dbmaj7|Bbm7|Bbm6|Bbm6|Bbm6|Cm7b5|F7b9"",""label"":""A"",""key"":""Bbmin""},{""chords"":""Ebm7|Ebm7|Ebm7|B13|C13|B13|C13|B13|C13|B13,Bb7b13|Ebm7,Ebm7|Ebm7,Ebm7|Ebm7|Ab7,Db7|Cm|Cm7,Em7"",""label"":""B"",""key"":""Ebmin""},{""chords"":""Ebmaj7,Ebmaj7|Bbm7,B7#11|Bbm7,Gbmaj7|F7#9,Ab|Ab|Bbm7|Bbm7|Bbm7"",""label"":""C"",""key"":""Bbmin""}]};795
Random;ABCD;Random;4;371;{""key"":""G"",""structure"":""ABCD"",""sections"":[{""chords"":""C7|C#07,G7|G7,Cm7|Bb7,Ebmaj7"",""label"":""A"",""key"":""G""},{""chords"":""Bm7|Em7|Eb9,Dmaj9,Dmaj9,Dmaj9|Dmaj9,Dmaj9|Dmaj9|Dmaj9|Dmaj9|Bbmaj9"",""label"":""B"",""key"":""Bmin""},{""chords"":""Dmaj7|Em7|F#m7|Em7|A7sus|D|A|D,D|D|D,Am7"",""label"":""C"",""key"":""D""},{""chords"":""C#m11|Bm11|D7sus|E7sus|F#7sus|G#7sus|C#m7|C"",""label"":""D"",""key"":""C#min""}]};827
Random;ABCD;Random;4;517;{""key"":""C"",""structure"":""ABCD"",""sections"":[{""chords"":""Cmaj7,Cmaj7|A7,Dm7|G7,C|Ab7|C|A7|Dm7|G7"",""label"":""A"",""key"":""C""},{""chords"":""Fmaj7,F7#5|Bbmaj9,Bbmaj9|Bbmaj9,Bbmaj9|Bbmaj9,Bbm9|Am9,Cm7|F7,Bbm7|Eb7|Am7|D7#9|Gm7|F6|F6,Cm7|F7,Bbm7|Eb7,Fmaj7|Ab7|Dbmaj7,Gb7"",""label"":""B"",""key"":""F""},{""chords"":""Gm6,Gm6|Cm7,Cm7|Am7b5,D7b5#9|Gm,G7b9|Cm7,Cm|Am7b5,D7b9|Eb7,D7b9|Gm7,Gm7|C9|Am7b5,D7#9|Gm7,Gm7|C9,F7"",""label"":""C"",""key"":""Gmin""},{""chords"":""Bbm7,Eb7|Abmaj7,Abmaj7|Ebm7,Ab7|Dbmaj7,G7b9|Cm7,F7|Bb7,Bb7|Eb7"",""label"":""D"",""key"":""Ab""}]};889
Random;ABCD;Random;4;382;{""key"":""F"",""structure"":""ABCD"",""sections"":[{""chords"":""Gm7|C7,F6|Gm7,C7|Fmaj7|Em7b5,A7|D7,G7,Gm7,Am7"",""label"":""A"",""key"":""F""},{""chords"":""Dm7,Gm7|Gm7,Em7b5|A7b9,Dm6|Am7b5,D7b9|Gm7,C7|Fmaj7,A7|Dm,G7#11|Gm,Gm7"",""label"":""B"",""key"":""Dmin""},{""chords"":""Cm6|D7|G7b13|Cm11|Cm11|Ebmaj7|Dbmaj7|Cm7"",""label"":""C"",""key"":""Cmin""},{""chords"":""Cmaj7|Cmaj7|Am7|F#m7b5|B7|Cm6|Gm|Gm"",""label"":""D"",""key"":""C""}]};813
Random;ABCD;Random;4;401;{""key"":""Cmin"",""structure"":""ABCD"",""sections"":[{""chords"":""Cm7|Cm|G7|Ab7|G7b9|G7b9|Cm7|Cm7"",""label"":""A"",""key"":""Cmin""},{""chords"":""D6|B7b13|B7b13,Em7|Em7,A7|Dm7|G7|G7,F#7|Bm7,Em7"",""label"":""B"",""key"":""D""},{""chords"":""Gmaj7,Cmaj7|C6,Am7|D7|Bm7,E7b9|Am7|Cm7|Gmaj7|C7,A7"",""label"":""C"",""key"":""G""},{""chords"":""Ebmaj7|Gm7|C7|Fm|Dm7b5|G9#5|Cm7|Dm7b5|Abmaj7|Am7b5|D7b9|Gm7|C7|F7|F7|Ebmaj7,Eb7"",""label"":""D"",""key"":""Eb""}]};823
Random;ABCD;Random;4;404;{""key"":""Eb"",""structure"":""ABCD"",""sections"":[{""chords"":""Fm7|E07|Fm7|Bb13|Db9|Gm7|C7|Fm7,Bb7|G7|C7|Cm7,Am7|D7,Emaj7"",""label"":""A"",""key"":""Eb""},{""chords"":""Cm7|Fm6|F7b9|Bbm7|Eb7|F7|Fm7|Bb7|Bb7b5|A7b9|Dm7|Ebmaj7|D7|G7|G7|Cm"",""label"":""B"",""key"":""Cmin""},{""chords"":""Eb6|Fm7|Bbm7|Eb7|Ab6|Bbm7|Eb7|Ebm7|Ebm7|Ab7,Gm7"",""label"":""C"",""key"":""Eb""},{""chords"":""Ab7sus|Ab7|Dbmaj7|Dm7|G7|Gb7|F7|Bb7,Eb7"",""label"":""D"",""key"":""Ab""}]};921
Random;ABCD;Random;4;386;{""key"":""Bb"",""structure"":""ABCD"",""sections"":[{""chords"":""Bbmaj7|Eb6|C7|Cm7|F7|Bbmaj7,Bb6|D7b5|D7b5"",""label"":""A"",""key"":""Bb""},{""chords"":""Fm|Bbm7|Gm7b5|C7|Ab|B07|Bbm7|Eb7|Abmaj7|Dm7b5|G7|C7|Bbm|Bbm|Eb7b9|Abmaj7"",""label"":""B"",""key"":""Fmin""},{""chords"":""Dm7,Dm6|Fmaj7,Em7b5|A7b9,Dm|Dmaug,Dm6"",""label"":""C"",""key"":""Dmin""},{""chords"":""Bb7|F7|Eb7|Abm7|Db7|Gbmaj7|Gbmaj7|Gbmaj7"",""label"":""D"",""key"":""Bb""}]};1035
